default,amount,grade,years,ownership,income,age
1,8600,1,45.0,0,50000.0,23
1,10000,3,7.0,3,50004.0,29
1,10000,2,3.0,0,30000.0,35
1,8000,2,9.0,3,35000.0,23
0,5000,1,5.0,3,71000.0,22
0,18500,2,2.0,0,52000.0,30
1,5500,0,6.0,0,48000.0,29
0,7200,1,18.0,0,40000.0,35
0,5000,3,4.0,3,57996.0,24
0,7750,4,3.0,3,41558.0,31
1,7500,3,5.0,2,67000.0,22
1,4750,1,13.0,2,22440.0,26
1,8000,2,1.0,3,35000.0,28
0,13000,1,20.0,0,51000.0,21
0,2500,1,6.0,3,26568.0,42
0,10000,0,5.0,3,53000.0,21
1,6000,4,4.0,3,91650.0,24
1,8500,2,2.0,3,45000.0,25
1,9500,3,4.0,0,36000.0,23
0,8450,2,2.0,3,100000.0,22
0,15000,1,2.0,0,60000.0,27
1,4000,2,2.0,0,52000.0,27
0,5500,1,5.0,3,24000.0,28
0,1000,0,6.0,0,98000.0,28
1,5000,0,19.0,0,59000.0,28
1,1600,2,2.0,2,12360.0,24
0,11450,0,7.0,3,40000.0,29
1,15000,0,11.0,0,45600.0,30
0,12000,1,3.0,0,75000.0,31
0,15000,1,4.0,3,60000.0,23
1,2000,1,8.0,2,55308.0,42
1,5000,2,4.0,3,28000.0,23
0,12000,1,6.0,0,75000.0,24
1,16000,3,3.0,3,91200.0,24
0,5000,1,2.0,0,130000.0,27
0,11400,2,3.0,0,96000.0,22
1,6850,1,3.0,3,53000.0,22
1,12000,1,2.0,3,55000.0,32
1,8000,2,4.0,3,45000.0,24
1,5000,1,0.0,2,25000.0,27
0,2000,0,3.0,0,132000.0,26
1,18000,2,7.0,0,98000.0,22
0,6300,0,5.0,0,69930.0,33
1,20000,3,2.0,0,120000.0,39
0,2500,4,7.0,3,27024.0,25
0,5000,1,31.0,3,41000.0,25
1,10250,1,4.0,0,80000.0,36
1,11000,3,1.0,0,52500.0,29
0,1200,0,6.08633190118,2,36000.0,34
1,15000,4,14.0,3,71000.0,24
1,5000,2,1.0,3,40000.0,28
1,6000,2,11.0,0,85000.0,22
1,15000,3,1.0,3,65004.0,25
0,3600,2,0.0,0,75996.0,40
0,3725,1,8.0,0,27302.4,22
0,10000,0,17.0,3,84996.0,33
1,14075,1,2.0,3,27996.0,21
1,5000,2,6.08633190118,0,48000.0,35
1,18500,0,0.0,3,85000.0,24
0,21000,1,5.0,0,70000.0,22
1,9600,2,9.0,0,74400.0,43
1,4500,1,0.0,3,54300.0,22
1,16000,2,2.0,3,45000.0,24
0,18000,5,0.0,2,101300.0,27
0,3200,3,0.0,3,35004.0,25
0,7000,0,8.0,3,26004.0,25
0,8000,0,16.0,0,60000.0,30
0,2000,0,5.0,0,60000.0,35
1,12000,1,0.0,3,32500.0,22
1,7800,2,5.0,3,34000.0,21
0,24000,0,25.0,0,124992.0,31
1,14500,4,4.0,3,28800.0,32
1,8500,2,9.0,3,50000.0,25
0,12800,1,1.0,3,65000.0,29
1,10800,2,2.0,3,33000.0,21
0,14000,1,3.0,3,55000.0,29
0,16000,1,7.0,0,41196.0,23
0,12250,3,0.0,3,50000.0,22
0,2000,0,3.0,3,34884.0,23
1,1500,1,22.0,3,32304.0,24
1,20000,3,6.0,3,82042.0,23
0,8200,0,2.0,3,42996.0,33
1,8400,2,3.0,3,32000.0,30
0,4400,0,5.0,2,48000.0,24
1,6000,1,0.0,3,32000.0,38
0,6000,1,2.0,0,49200.0,25
0,6000,0,6.0,3,31000.0,21
0,3000,1,2.0,3,60000.0,28
1,4750,2,7.0,0,55500.0,27
1,8000,2,10.0,3,72000.0,22
0,7000,1,4.0,2,39120.0,23
1,8000,1,4.0,3,35000.0,24
0,9600,3,3.0,3,53000.0,21
1,25000,3,1.0,3,125000.0,29
0,8000,1,3.0,3,57996.0,34
0,6000,0,0.0,2,40000.0,22
0,19750,1,6.0,3,30000.0,23
1,2225,2,2.0,3,60000.0,36
1,3500,2,0.0,3,18000.0,22
1,7000,0,6.08633190118,0,90000.0,42
0,8000,1,5.0,3,42000.0,30
1,14125,1,6.08633190118,0,45696.0,22
1,3000,2,3.0,3,56000.04,24
1,9000,2,16.0,2,46800.0,23
1,16000,1,1.0,3,45000.0,23
0,8000,2,24.0,0,75000.0,24
1,12000,1,5.0,0,69996.0,23
0,29850,3,1.0,3,59700.0,54
1,5000,4,4.0,3,60000.0,22
1,7750,2,5.0,3,26400.0,29
0,7000,0,2.0,0,96000.0,23
0,6000,0,2.0,3,63000.0,30
0,35000,3,10.0,0,87000.0,24
1,18725,0,0.0,3,36500.0,22
1,1000,2,6.08633190118,3,10140.0,21
0,13250,0,2.0,3,45000.0,30
1,12000,3,2.0,3,40310.0,32
1,3800,3,4.0,3,75000.0,23
0,7500,0,2.0,0,44000.0,27
1,15000,4,7.0,3,62000.0,21
0,4000,0,3.0,3,98000.0,26
0,4750,1,3.0,3,20000.0,32
0,25000,1,11.0,3,91000.0,34
1,5000,0,6.0,3,45000.0,28
1,8000,0,1.0,0,96000.0,29
0,5000,3,3.0,0,25380.0,35
0,5000,1,6.08633190118,3,36000.0,35
0,10000,2,1.0,3,57000.0,25
0,2500,4,0.0,3,51630.0,22
1,3000,1,1.0,0,34662.0,23
0,11000,0,5.0,0,54000.0,24
0,10000,2,1.0,0,100000.0,29
0,10000,1,10.0,0,32004.0,22
0,2500,2,5.0,3,120000.0,29
0,3500,3,24.0,3,74004.0,26
0,8500,3,0.0,3,61000.0,29
1,4900,2,0.0,2,36000.0,32
1,6200,1,2.0,3,25000.0,36
0,7200,1,5.0,3,61490.0,21
1,17000,2,2.0,0,51996.0,21
1,6000,2,4.0,3,35364.0,26
1,25000,2,0.0,2,86500.0,31
0,6000,1,2.0,3,35000.0,32
0,3000,2,0.0,2,12000.0,25
1,7000,2,2.0,3,40000.0,28
1,3600,0,5.0,3,30000.0,34
0,4800,3,5.0,2,62000.0,40
0,4500,0,5.0,3,36000.0,24
0,9500,0,5.0,0,47300.0,24
1,5200,1,0.0,3,21600.0,25
0,9975,2,24.0,3,83200.0,22
0,14400,1,1.0,3,80000.0,22
0,7000,1,3.0,3,35350.0,22
0,4000,0,2.0,0,61000.0,30
1,5000,0,0.0,3,30000.0,21
0,12475,0,17.0,0,88000.0,23
0,10000,1,13.0,0,65000.0,24
0,1200,3,8.0,3,68736.0,33
0,12000,1,1.0,3,46000.0,38
0,12000,3,18.0,0,50400.0,22
0,10675,0,34.0,0,61838.4,28
0,5800,2,2.0,3,18000.0,21
0,14400,2,0.0,3,62000.0,25
0,25000,3,12.0,0,97000.0,25
0,20000,1,4.0,3,88000.0,27
0,4800,1,3.0,3,55000.0,21
1,9600,1,4.0,0,62000.0,23
0,5650,0,15.0,0,48000.0,27
0,5000,1,0.0,3,20520.0,30
0,16000,0,3.0,0,104000.0,33
1,25000,1,17.0,0,65000.0,21
1,6450,1,4.0,3,29361.0,22
1,3000,2,0.0,3,37440.0,29
1,10300,3,1.0,0,26400.0,41
0,7275,0,2.0,0,16000.0,30
0,8975,3,4.0,3,33000.0,26
1,9325,2,8.0,0,85000.0,24
0,4000,0,3.0,2,28000.0,21
1,6400,2,0.0,0,100000.0,24
0,10000,3,22.0,3,83628.0,28
1,5425,1,0.0,3,83200.0,27
1,4000,2,3.0,3,15996.0,22
0,4000,2,10.0,3,131000.0,26
0,10950,0,11.0,0,65000.0,26
0,13150,0,2.0,2,72000.0,34
1,4800,3,2.0,3,30000.0,31
0,12000,2,0.0,3,53000.0,28
1,2700,0,3.0,0,88000.0,23
0,10000,0,3.0,0,62000.0,33
0,17500,3,1.0,3,32400.0,25
0,6800,2,5.0,0,60635.0,22
0,8000,2,0.0,2,45000.0,23
0,7500,3,0.0,0,175000.0,26
1,7000,1,0.0,3,34800.0,23
0,5400,1,3.0,3,55000.0,23
1,3250,0,3.0,0,45292.8,23
1,1550,0,5.0,0,22000.0,23
1,5000,2,2.0,3,50000.0,24
1,15000,1,9.0,0,67000.0,29
1,5000,2,13.0,0,41000.0,23
1,3400,1,1.0,3,147000.0,24
0,2800,1,7.0,3,37440.0,27
0,8500,1,5.0,3,52582.0,24
0,24500,1,4.0,3,175000.0,28
1,9250,2,0.0,3,13000.0,21
1,4000,1,3.0,3,26400.0,24
0,2400,2,5.0,3,77700.0,27
0,500,1,3.0,0,26000.0,22
1,10000,1,12.0,3,43200.0,22
0,9500,0,5.0,3,55000.0,24
1,10800,0,0.0,3,35000.0,34
0,9600,3,3.0,3,53000.0,21
1,2800,3,7.0,0,45000.0,32
0,5700,0,1.0,3,39996.0,36
0,1000,0,5.0,3,45000.0,24
0,1000,2,7.0,2,56000.0,27
0,3000,3,1.0,3,18000.0,23
0,10000,2,26.0,0,87600.0,24
0,3625,3,19.0,3,19800.0,25
1,15000,1,6.08633190118,0,42655.8,48
0,10000,2,4.0,3,30000.0,24
0,3000,0,6.0,0,75000.0,31
0,15000,2,3.0,3,100000.0,29
0,9000,0,0.0,0,79000.0,25
0,2700,1,6.0,3,15000.0,30
0,17000,1,1.0,0,65000.0,26
0,10000,1,0.0,3,65000.0,23
0,10000,1,13.0,3,60000.0,23
0,9925,0,9.0,0,48000.0,22
0,23750,2,20.0,0,110000.0,26
1,12000,1,17.0,3,55000.0,45
0,2800,1,13.0,0,136000.0,30
0,11000,0,1.0,3,85000.0,24
1,3000,1,7.0,0,48000.0,25
1,5000,2,3.0,3,80000.0,22
0,6000,2,0.0,0,140000.0,27
0,10475,0,11.0,0,53360.0,29
0,14000,1,4.0,3,62500.0,41
0,3000,0,3.0,0,60096.0,29
1,24250,2,14.0,0,135000.0,24
1,5000,4,13.0,0,45000.0,27
0,5000,0,17.0,2,37000.0,34
0,8000,1,5.0,0,51000.0,24
1,10625,0,11.0,0,59000.0,25
0,2000,0,0.0,3,12000.0,23
0,10000,2,1.0,3,37000.0,29
1,4000,2,3.0,3,36000.0,26
1,4500,3,7.0,0,36000.0,44
1,15000,1,24.0,0,89000.0,34
0,25000,5,20.0,0,116000.0,39
0,5000,0,5.0,3,42996.0,24
0,4700,0,0.0,0,145596.0,23
1,5000,2,16.0,0,45000.0,24
1,13200,3,21.0,0,75000.0,40
0,17000,0,2.0,0,70000.0,24
1,8400,0,3.0,3,58576.0,30
0,5000,0,5.0,2,75000.0,23
1,20000,2,18.0,2,51600.0,24
0,9800,0,9.0,0,56500.0,23
0,15000,1,3.0,3,84000.0,28
0,3000,1,13.0,3,58000.0,22
0,13000,2,0.0,3,31200.0,21
1,4800,1,28.0,0,52000.0,29
1,10000,1,14.0,3,54996.0,28
1,2000,1,18.0,2,56000.0,24
0,4800,2,4.0,3,49200.0,27
1,2500,3,6.08633190118,3,10800.0,35
1,3500,2,5.0,3,22800.0,27
1,4000,0,5.0,0,35000.0,36
1,7750,2,8.0,0,104000.0,28
0,3000,2,12.0,0,33600.0,30
0,15000,0,11.0,0,75000.0,30
1,1250,2,0.0,3,14400.0,31
1,15000,3,6.0,3,36000.0,37
1,10000,3,1.0,3,50000.0,24
1,17000,2,12.0,0,26000.0,22
1,1600,1,3.0,3,12000.0,21
0,15000,0,8.0,0,118000.0,25
0,5000,1,6.0,0,67870.0,38
0,10000,3,0.0,2,33996.0,22
0,3500,0,3.0,3,50000.0,32
0,1500,0,2.0,0,17544.0,28
1,5500,1,1.0,3,18000.0,25
0,7000,2,5.0,3,65000.0,27
0,5000,2,2.0,3,45000.0,28
0,20000,3,3.0,0,160000.0,24
0,8000,0,2.0,0,51000.0,23
1,25000,2,1.0,3,100800.0,30
1,20000,1,3.0,0,150000.0,39
0,6000,2,6.0,3,27000.0,23
0,6000,2,4.0,3,52000.0,23
1,10000,4,15.0,3,26000.0,24
0,15000,2,4.0,0,75000.0,22
1,6000,2,1.0,3,31200.0,25
1,3500,2,13.0,0,41941.0,23
1,1325,1,0.0,3,50400.0,24
0,5000,1,2.0,3,42500.0,22
1,13000,1,6.0,3,118000.0,24
0,20000,2,8.0,3,50000.0,38
0,10000,2,1.0,2,45000.0,25
0,10000,1,5.0,3,32890.0,27
1,10000,0,25.0,3,57000.0,22
1,4000,0,0.0,3,32000.0,22
0,15000,4,8.0,3,74784.0,37
1,7600,3,6.08633190118,0,48000.0,28
0,3000,0,7.0,0,54000.0,23
0,15000,4,11.0,0,70000.0,28
0,20000,0,6.0,2,85000.0,27
1,1900,0,3.0,3,26500.0,22
1,10000,3,12.0,3,102000.0,32
1,17000,2,1.0,3,35400.0,26
1,16000,4,7.0,1,60000.0,23
1,7000,2,2.0,0,50000.0,33
0,12000,3,3.0,2,78000.0,27
0,6500,0,2.0,0,30000.0,29
0,6000,3,6.08633190118,0,46800.0,26
0,2500,0,13.0,0,65000.0,24
1,15600,1,2.0,0,84996.0,31
0,3000,2,0.0,2,49140.0,22
0,10000,0,11.0,0,80000.0,22
0,8000,2,1.0,3,25200.0,23
1,14000,4,5.0,0,97200.0,26
0,3775,0,0.0,3,50000.0,32
1,16000,0,1.0,3,51000.0,51
0,5000,1,2.0,3,70000.0,38
1,12000,2,6.0,0,78000.0,23
1,7500,0,4.0,0,40000.0,32
0,5600,2,10.0,3,41000.0,26
0,2000,1,7.0,3,30225.0,28
1,5000,4,5.0,3,50000.0,27
1,16000,3,12.0,0,55530.0,23
1,25000,3,12.0,0,153000.0,41
0,3000,3,15.0,0,70000.0,27
0,2000,2,1.0,3,26400.0,27
0,9000,2,2.0,3,70000.0,47
1,15000,4,8.0,0,59950.0,23
0,16000,1,9.0,0,70000.0,24
1,10000,4,0.0,0,26000.0,23
0,5200,2,0.0,3,26000.0,38
0,26000,0,8.0,0,105000.0,30
0,8000,3,2.0,0,48000.0,40
1,6000,2,3.0,3,41496.0,33
0,17000,2,1.0,0,60000.0,39
1,9000,3,1.0,3,38400.0,28
0,10000,1,2.0,3,39996.0,25
0,28000,0,3.0,0,130000.0,32
0,11000,4,10.0,3,41808.0,21
0,5000,0,6.0,3,81000.0,24
0,14400,1,19.0,3,88068.0,26
0,4000,2,0.0,2,40800.0,37
0,5600,1,8.0,3,57995.0,29
0,8000,2,3.0,3,58600.0,23
0,9000,1,3.0,0,48000.0,30
0,6000,1,3.0,3,48000.0,23
1,2500,1,0.0,3,24996.0,22
1,8875,0,12.0,0,58044.0,29
0,12000,0,9.0,0,97000.0,28
1,10000,4,0.0,3,19896.0,37
0,7000,2,0.0,3,25000.0,22
1,9000,1,11.0,0,90300.0,27
0,35000,0,5.0,3,85000.0,37
0,20000,0,5.0,0,90000.0,46
0,12000,0,5.0,3,60000.0,24
1,2800,3,3.0,3,33396.0,24
0,10000,0,9.0,0,90000.0,25
1,1000,0,0.0,3,75000.0,30
0,19000,1,10.0,0,34000.0,23
0,35000,0,6.08633190118,0,93600.0,28
1,18000,1,1.0,3,70000.0,28
1,23000,3,3.0,3,95000.0,40
0,4800,2,4.0,3,42000.0,22
0,4500,1,11.0,3,52000.0,29
1,2500,0,5.0,0,110004.0,24
1,6000,1,4.0,3,30000.0,22
0,4500,0,21.0,3,36000.0,27
1,6000,4,10.0,0,70000.0,28
1,15000,3,8.0,3,75000.0,50
1,10800,0,11.0,3,75000.0,26
1,23975,4,3.0,0,150000.0,30
0,20000,3,5.0,0,75000.0,28
0,2400,1,0.0,3,46000.0,26
0,10000,2,3.0,3,43000.0,21
0,8825,3,14.0,0,80000.0,25
1,8000,3,17.0,0,132000.0,23
1,5000,1,0.0,3,49800.0,45
0,4450,1,4.0,0,45000.0,30
1,5000,4,9.0,0,32400.0,21
0,12500,0,4.0,3,42000.0,21
0,12500,0,4.0,3,42000.0,21
0,4800,0,1.0,3,45000.0,26
0,15800,1,0.0,2,100000.0,29
0,8000,0,13.0,0,31000.0,24
1,2400,2,1.0,3,18000.0,26
1,1500,1,12.0,3,30000.0,29
1,2400,1,2.0,3,12000.0,31
1,2100,3,0.0,3,12500.0,30
0,7000,0,4.0,0,49000.0,28
0,12000,1,5.0,3,56755.0,22
0,24250,1,12.0,0,140000.0,29
1,3200,2,6.0,3,25000.0,24
1,8500,2,3.0,0,75000.0,30
0,6000,2,4.0,3,50000.0,23
0,10000,1,5.0,3,38004.0,22
1,6000,3,2.0,3,18835.2,27
1,15000,1,3.0,3,75000.0,33
1,1500,3,8.0,0,60000.0,24
1,10000,1,5.0,3,27600.0,34
0,17000,0,20.0,0,95680.0,28
1,8000,3,1.0,0,54600.0,24
1,10100,3,0.0,3,29136.0,26
0,25000,1,7.0,0,87000.0,24
1,10000,3,0.0,0,160000.0,25
1,10000,3,1.0,3,75000.0,24
1,1000,2,1.0,3,35000.0,26
0,13000,1,2.0,0,59000.0,31
0,4900,0,9.0,3,25200.0,32
1,12000,0,3.0,0,36000.0,25
1,3600,3,19.0,0,23000.0,23
0,10000,1,15.0,3,54000.0,33
0,5000,1,8.0,0,36000.0,30
0,5300,2,0.0,3,28800.0,24
0,10000,0,6.08633190118,3,60000.0,30
0,6500,0,1.0,0,50000.0,27
0,2500,1,7.0,0,68000.0,28
0,10800,0,2.0,0,107000.0,27
0,5500,1,2.0,3,36000.0,26
0,10000,1,4.0,3,55000.0,23
0,20000,2,4.0,3,68000.0,25
1,16000,5,6.0,3,63175.25,22
0,5500,1,20.0,1,45996.0,28
0,13000,2,6.0,0,100000.0,31
0,12000,1,11.0,0,110000.0,29
0,10000,0,9.0,0,90000.0,25
0,34000,1,4.0,0,160000.0,28
0,11500,1,2.0,3,92259.0,33
0,21000,1,34.0,0,60000.0,23
1,35000,3,6.08633190118,3,162000.0,31
1,4900,1,1.0,0,75000.0,24
1,3000,1,4.0,3,30000.0,25
0,12000,1,4.0,3,40000.0,27
1,5000,2,0.0,3,50004.0,27
1,10000,1,9.0,0,66000.0,26
0,15000,1,24.0,0,30200.0,25
0,25000,3,10.0,2,83000.0,22
1,14800,5,7.0,0,60000.0,29
0,12000,2,3.0,3,42000.0,33
0,18000,3,1.0,3,180000.0,30
1,16000,4,2.0,0,58200.0,37
0,9000,3,3.0,0,49633.0,25
0,15000,1,22.0,3,65000.0,24
1,15000,1,5.0,3,91000.0,25
0,3000,1,0.0,3,36000.0,22
0,20000,1,6.0,3,72000.0,34
1,3000,1,22.0,0,66000.0,34
1,8000,4,3.0,3,36000.0,21
1,10000,0,8.0,0,180000.0,30
1,12000,1,4.0,0,32000.0,28
0,7500,1,1.0,3,35000.0,42
0,2400,1,29.0,0,106000.0,31
0,18000,3,3.0,0,110244.0,28
0,3600,0,4.0,0,55000.0,29
1,12000,2,0.0,3,159500.0,24
0,4750,1,12.0,3,24000.0,24
0,10000,1,5.0,1,108000.0,24
1,10000,1,2.0,3,92004.0,30
0,7000,4,1.0,3,19200.0,25
0,11200,1,8.0,3,36000.0,52
1,12000,3,2.0,0,133000.0,31
1,4200,4,4.0,3,34000.0,26
1,10000,0,13.0,2,45000.0,29
1,3000,1,3.0,3,47277.0,33
0,18000,2,9.0,3,75000.0,23
1,4000,1,1.0,3,30000.0,26
0,8000,1,4.0,0,84996.0,30
1,11000,0,22.0,3,35000.0,25
0,14400,0,8.0,3,80400.0,21
0,15000,1,6.08633190118,2,36000.0,26
0,22000,1,11.0,3,72000.0,43
1,25000,1,27.0,0,110000.0,22
0,16500,2,0.0,3,71000.0,33
0,12000,2,6.0,3,99996.0,28
0,20000,1,3.0,3,63000.0,25
0,5500,1,1.0,3,43000.0,23
0,9000,0,15.0,0,65000.0,23
0,20000,2,0.0,3,99996.0,24
0,10400,1,12.0,0,58000.0,25
0,4000,0,4.0,0,72500.0,32
1,2475,3,22.0,3,72000.0,28
0,1600,3,0.0,3,24000.0,28
1,5000,2,2.0,0,42000.0,21
0,12000,1,0.0,3,39996.0,26
0,1800,1,2.0,3,19200.0,40
1,10000,2,15.0,3,52000.0,23
1,23500,0,3.0,0,70000.0,30
0,10000,2,8.0,3,49639.62,24
0,8000,1,3.0,3,60000.0,23
0,14400,4,7.0,3,56400.0,21
0,13200,0,9.0,3,28000.0,29
0,12000,1,13.0,3,40000.0,30
1,3500,1,3.0,3,45000.0,23
0,3000,0,3.0,3,22800.0,22
1,11200,2,18.0,0,80000.0,22
0,3000,1,2.0,3,48996.0,30
0,7200,2,6.0,3,50000.0,36
1,9750,3,3.0,3,20800.0,31
1,15000,2,4.0,2,100000.0,25
0,5000,1,1.0,3,70500.0,22
1,6000,2,4.0,3,72000.0,31
0,4175,0,1.0,2,35000.0,26
1,6000,1,0.0,0,72000.0,24
0,24500,1,15.0,3,92000.0,24
0,3500,1,0.0,3,34000.0,29
1,12000,2,2.0,3,28000.0,23
1,1500,2,0.0,3,14400.0,25
0,12000,0,8.0,0,90000.0,27
0,25000,3,2.0,3,95800.0,25
0,9175,1,0.0,3,28500.0,34
1,15000,2,9.0,3,60000.0,30
1,15000,1,5.0,0,46000.0,25
0,3200,0,0.0,0,75000.0,23
1,14000,0,6.08633190118,0,66000.0,22
1,8000,0,15.0,0,41050.0,33
1,9500,3,15.0,0,28000.0,23
0,3000,1,1.0,3,93600.0,27
1,6600,3,2.0,3,30000.0,29
1,4750,0,0.0,0,30000.0,21
1,9000,2,4.0,0,78000.0,31
0,19200,1,6.08633190118,3,82000.0,27
0,6250,2,3.0,3,24000.0,25
1,10000,4,3.0,0,63000.0,33
1,6250,0,15.0,0,38484.0,22
0,5000,1,4.0,3,21600.0,30
1,4000,0,6.0,3,110000.0,28
0,13000,0,5.0,0,108000.0,26
1,5000,2,5.0,0,128000.0,26
1,10000,1,5.0,0,50000.0,22
0,10000,2,0.0,3,28000.0,29
1,2000,3,0.0,3,45000.0,22
1,7200,1,0.0,3,45000.0,22
1,25000,4,1.0,0,80000.0,22
0,10000,0,2.0,0,100000.0,25
1,5000,2,11.0,3,73000.0,25
1,8000,1,24.0,3,40000.0,27
0,14400,1,18.0,0,180000.0,25
0,12000,1,7.0,3,36000.0,24
0,14100,1,5.0,0,51900.0,22
0,14500,1,6.08633190118,0,28800.0,22
0,14000,2,6.0,3,85000.0,28
1,8500,2,5.0,0,45000.0,25
0,1600,1,16.0,0,70000.0,24
0,10000,1,16.0,3,115000.0,49
0,14400,0,11.0,0,100000.0,27
1,1750,2,3.0,0,38400.0,21
1,3175,2,0.0,2,15000.0,21
1,8500,3,1.0,2,22000.0,22
0,10000,0,2.0,3,39996.0,21
0,5600,0,6.08633190118,2,41100.0,24
0,11000,0,22.0,3,53004.0,26
1,10000,2,0.0,3,52500.0,23
0,2400,0,2.0,0,51000.0,23
1,8000,1,6.08633190118,3,60780.0,23
1,20000,2,2.0,0,65000.0,26
0,25000,0,2.0,0,200000.0,38
0,5000,2,2.0,2,38000.0,24
1,5000,5,5.0,3,21000.0,21
1,2500,0,1.0,3,26592.0,27
0,5000,0,5.0,2,75000.0,23
1,2375,1,6.08633190118,3,9600.0,21
0,4600,3,3.0,3,46500.0,23
1,20000,4,2.0,0,73400.0,21
1,21000,1,0.0,3,95000.0,33
0,1750,1,2.0,0,78000.0,22
1,3500,3,1.0,0,60000.0,37
0,6000,0,1.0,3,36000.0,22
0,10000,1,1.0,3,50000.0,31
0,6000,0,4.0,0,100000.0,32
1,5000,4,3.0,3,22000.0,25
0,10000,0,1.0,3,50000.0,26
0,2500,1,17.0,3,75000.0,28
1,10000,4,2.0,0,57000.0,36
0,3000,0,0.0,2,26000.0,34
0,3625,0,0.0,3,52000.0,25
0,4750,2,6.0,3,13806.0,21
1,6000,2,4.0,3,63500.0,25
0,4000,1,8.0,0,57850.0,23
0,8200,0,2.0,3,150000.0,22
1,4000,2,1.0,3,28800.0,29
0,19400,3,3.0,0,316800.0,42
0,7000,0,3.0,3,50026.0,26
0,3250,1,0.0,2,10000.0,29
1,2500,1,4.0,0,32000.0,21
1,15000,2,6.0,0,228000.0,26
1,20000,4,4.0,0,88000.0,29
0,20500,0,6.0,0,54500.0,36
0,10000,1,13.0,3,60000.0,23
0,12000,1,0.0,3,68000.0,31
0,20000,2,5.0,3,140000.0,29
0,4000,1,2.0,3,16800.0,22
0,8000,3,0.0,0,45000.0,23
0,4000,2,0.0,3,12000.0,27
0,15000,3,6.0,3,95000.0,22
0,1500,1,18.0,3,54000.0,23
1,5000,0,17.0,3,60000.0,37
0,9000,0,4.0,0,54000.0,27
0,3000,0,2.0,3,76000.0,29
0,6000,1,8.0,3,66500.0,42
1,13250,2,10.0,0,36000.0,21
0,25000,4,5.0,3,66504.0,41
1,15000,3,4.0,0,64000.0,35
0,725,0,1.0,3,12000.0,27
1,24000,1,13.0,0,70000.0,34
0,6400,2,4.0,0,67000.0,34
0,5000,0,6.08633190118,0,72000.0,33
1,6725,1,13.0,0,42000.0,23
0,10000,0,2.0,0,62000.0,23
0,4000,4,2.0,3,88000.0,36
0,20000,6,0.0,0,76800.0,27
1,7000,4,13.0,0,48500.0,22
0,10000,0,5.0,0,54000.0,34
0,3000,1,6.0,3,45996.0,29
0,10000,0,3.0,0,51000.0,26
1,13275,2,6.08633190118,3,38040.0,30
1,3000,1,2.0,3,39000.0,26
0,9600,2,7.0,3,60000.0,28
0,9000,2,0.0,3,60000.0,23
1,21000,4,19.0,3,93000.0,26
1,5000,1,2.0,3,37300.0,32
0,8000,2,2.0,3,60000.0,22
1,14000,3,4.0,3,45000.0,25
0,10000,4,6.0,3,95000.0,25
0,6800,2,6.0,0,97000.0,24
0,5000,3,11.0,3,33280.0,26
0,3500,2,9.0,2,32000.0,23
1,4950,1,17.0,0,19200.0,22
1,1550,0,6.08633190118,0,26400.0,22
0,3000,1,4.0,3,48000.0,26
0,5000,0,2.0,3,21000.0,21
0,12000,0,12.0,3,275000.0,39
1,1275,1,0.0,0,65964.0,24
0,3250,2,10.0,0,95000.0,37
0,8250,1,4.0,3,33000.0,21
1,5600,1,3.0,3,30000.0,23
0,8875,3,1.0,3,32400.0,42
0,5000,1,17.0,0,109500.0,26
0,8000,0,9.0,0,69912.0,26
1,25000,2,9.0,3,54000.0,29
1,14000,2,5.0,3,65000.0,38
0,12000,1,22.0,3,55000.0,25
1,21000,1,38.0,0,175000.0,27
0,14975,0,6.08633190118,0,125000.0,41
0,12800,3,13.0,3,103000.0,25
0,3500,0,3.0,2,51000.0,27
1,10000,4,4.0,3,60000.0,23
0,1500,2,4.0,0,58000.0,27
1,1500,1,11.0,0,63000.0,36
1,21600,1,10.0,3,90000.0,22
1,9600,1,2.0,3,68000.0,27
1,16000,2,15.0,0,82500.0,23
0,16000,0,3.0,0,480000.0,41
0,7500,1,3.0,3,125000.0,25
1,2000,1,0.0,3,21600.0,21
0,7525,0,1.0,3,85000.0,27
1,4800,2,7.0,3,63000.0,34
1,5000,2,3.0,3,48000.0,26
1,18200,1,8.0,0,55000.0,25
0,11050,0,4.0,0,58000.0,22
0,2000,3,1.0,3,48000.0,24
1,4000,3,6.08633190118,2,17640.0,35
0,9000,1,5.0,0,80000.0,28
0,11000,1,2.0,2,126996.0,23
0,18000,1,3.0,0,350000.0,43
1,5650,1,3.0,0,72000.0,23
1,6500,3,1.0,3,60000.0,33
1,12000,0,8.0,0,40000.0,30
1,5000,2,2.0,3,40000.0,24
1,3000,2,0.0,3,24000.0,22
0,19200,3,0.0,3,87500.0,34
1,3000,1,2.0,0,49000.0,24
1,3500,1,15.0,0,175000.0,30
0,14000,2,12.0,3,122000.0,23
1,6000,2,5.0,3,90000.0,26
0,3000,2,0.0,3,65004.0,23
0,4800,1,6.0,2,38272.0,22
1,12000,2,0.0,3,40000.0,30
1,9000,0,15.0,0,76000.0,28
1,9750,2,6.0,0,82248.0,25
0,7000,1,16.0,3,45000.0,36
0,7350,1,4.0,0,48000.0,25
1,25000,1,14.0,2,55000.0,22
0,14000,1,0.0,3,70000.0,46
0,8000,1,16.0,0,68000.0,25
1,2500,0,3.0,3,36000.0,21
0,3000,4,8.0,3,95424.0,28
1,15000,1,8.0,0,75000.0,22
0,9500,2,1.0,3,52500.0,24
